day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,condition_text
D0970,C038,25,16.9,220,1014,0,94,100,27.7,10,1,22,1,5:54 AM,6:06 PM,Cloudy and Overcast
D0971,C038,25,15.1,220,1014,0.1,89,0,27.6,10,1,19.4,1,5:54 AM,6:05 PM,
D0972,C038,25,20.2,210,1014,0,94,75,27.5,10,1,21.2,1,5:54 AM,6:05 PM,
D0973,C038,26,19.1,230,1014,0,89,25,29.3,10,1,26.3,1,5:53 AM,6:05 PM,
D0974,C038,26,29.9,210,1014,0,89,100,29.3,10,1,31,1,5:53 AM,6:04 PM,
D0975,C038,25,13,240,1015,0,94,75,27.5,10,1,14.4,1,5:53 AM,6:04 PM,
D0976,C038,25,20.2,220,1015,0,94,50,27.4,10,1,23,1,5:53 AM,6:03 PM,
D0977,C038,26,22,230,1013,0,89,75,29.2,10,1,28.8,1,5:53 AM,6:03 PM,
D0978,C038,22,9,280,1012,0,100,75,24.5,5,1,31,1,5:52 AM,6:02 PM,
D0979,C038,28,20.2,190,1010,0,79,25,31.7,10,7,23.8,1,5:52 AM,6:01 PM,
D0980,C038,25,13,240,1013,0,94,25,27.5,10,1,24.1,1,5:52 AM,6:01 PM,
D0981,C038,25,20.2,230,1013,0,89,75,27.9,10,1,26.3,1,5:52 AM,6:01 PM,
D0982,C038,25,16.9,220,1013,0,94,75,27.6,10,1,24.5,1,5:52 AM,6:00 PM,
D0983,C038,25,15.1,220,1013,0,89,100,27.5,10,1,22.8,1,5:51 AM,6:00 PM,
D0984,C038,26,16.9,210,1013,0,84,50,29.2,10,1,20.6,1,5:51 AM,5:59 PM,
D0985,C038,26,13,230,1013,0.39,89,75,29.5,10,1,15.6,1,5:51 AM,5:59 PM,
D0986,C038,26,11.2,240,1013,0.03,89,25,29,10,1,14.3,1,5:51 AM,5:58 PM,
D0987,C038,26,20.2,210,1013,0,89,25,29.3,10,1,24.1,1,5:51 AM,5:58 PM,
D0988,C038,22,6.8,280,1012,0,100,0,24.5,10,1,24.3,1,5:50 AM,5:57 PM,
D0989,C039,32,11.2,80,1006,0,26,25,32.3,10,8,16.9,2,6:52 AM,8:00 PM,
D0990,C039,26,9,350,1004,0,48,25,27.1,10,1,22.7,2,6:53 AM,7:58 PM,
D0991,C039,26,3.6,302,1010,0,42,0,26.7,10,1,22,1,6:53 AM,7:58 PM,
D0992,C039,26,9,330,1014,0,45,0,27,10,1,17.6,1,6:54 AM,7:57 PM,
D0993,C039,25,9,330,1015,0,41,25,25.7,10,1,9.4,2,6:55 AM,7:55 PM,
D0994,C039,27,16.9,350,1017,0,39,0,27.3,10,1,24.1,2,6:55 AM,7:54 PM,
D0995,C039,24,3.6,346,1012,0,39,0,24.8,10,1,19.4,1,6:56 AM,7:52 PM,
D0996,C039,20,13,330,1006,0.2,73,75,20,10,1,15.5,1,6:57 AM,7:51 PM,Partly Cloudy
D0997,C039,26,22,70,1009,0,58,75,27.6,10,1,13.7,1,6:58 AM,7:49 PM,
D0998,C039,20,3.6,10,1013,0,94,75,20,7,1,19.1,1,6:59 AM,7:48 PM,
D0999,C039,24,47.9,10,1012,0,57,25,25.8,10,1,28.4,1,7:00 AM,7:46 PM,
D1000,C039,24,42.8,10,1012,0,57,25,25.6,10,1,34.9,1,7:01 AM,7:45 PM,
D1001,C039,23,28.1,360,1014,0,57,25,24.8,10,1,28.8,1,7:01 AM,7:43 PM,
D1002,C039,24,11.2,350,1013,0,50,25,25.6,10,1,34.9,1,7:02 AM,7:42 PM,
D1003,C039,22,13,340,1014,0,50,25,24.5,10,1,25.6,1,7:03 AM,7:40 PM,
D1004,C039,22,3.6,10,1017,0,41,0,24.1,10,1,23.4,1,7:04 AM,7:39 PM,
D1005,C039,30,11.2,180,1014,0,33,0,28.8,10,7,6.5,1,7:06 AM,7:36 PM,
D1006,C039,22,3.6,328,1015,0,61,0,24.3,10,1,6.1,2,7:06 AM,7:36 PM,
D1007,C039,22,3.6,10,1016,0,61,0,24.2,10,1,9.7,2,7:07 AM,7:34 PM,
D1008,C039,25,3.6,10,1017,0,41,0,25.5,10,1,26.3,1,7:07 AM,7:33 PM,
D1009,C039,24,3.6,10,1016,0,54,0,25.5,10,1,18,1,7:08 AM,7:31 PM,
D1010,C039,22,22,360,1016,0,57,25,24.6,10,1,20,1,7:09 AM,7:29 PM,
D1011,C039,24,6.8,330,1015,0,44,0,24.1,10,1,20.4,1,7:10 AM,7:28 PM,
D1012,C039,23,3.6,10,1016,0,61,0,24.7,10,1,7.7,1,7:11 AM,7:26 PM,
D1013,C039,22,3.6,10,1016,0,65,25,24.5,10,1,6.9,2,7:12 AM,7:25 PM,
D1014,C039,23,3.6,10,1016,0,69,0,24.8,10,1,9.1,2,7:13 AM,7:23 PM,Clear and Sunny
D1015,C040,25,6.8,110,1015,2.5,100,75,27.2,10,5,7.2,1,6:46 AM,7:06 PM,
D1016,C040,25,3.6,256,1015,7.7,94,75,27.8,10,1,38.5,1,6:46 AM,7:05 PM,
D1017,C040,27,3.6,47,1014,0,89,50,30.6,10,1,2.5,1,6:46 AM,7:05 PM,
D1018,C040,28,19.1,310,1015,0.4,89,75,32.9,10,1,30.2,1,6:46 AM,7:04 PM,
D1019,C040,27,3.6,268,1014,0.8,89,75,30.5,10,1,22,1,6:46 AM,7:04 PM,Light Rain with Thunder
D1020,C040,27,3.6,217,1013,0.1,84,25,30.2,10,1,22.3,1,6:46 AM,7:03 PM,
D1021,C040,27,11.2,230,1014,1.9,89,75,31,10,1,12.6,1,6:46 AM,7:03 PM,
D1022,C040,25,15.1,290,1012,1.8,100,75,27.4,6,1,42.5,1,6:46 AM,7:02 PM,Light Precipitation
D1023,C040,25,6.8,250,1015,1,94,75,27.3,5,1,47.2,1,6:46 AM,7:01 PM,
D1024,C040,25.7,13.3,258,1015,0.2,79,55,28,10,1,22.3,1,6:45 AM,7:01 PM,Rain Showers
D1025,C040,27,6.8,250,1013,0.1,89,75,30.5,10,1,31.7,1,6:45 AM,7:00 PM,
D1026,C040,27,11.2,270,1013,0.1,89,50,30.6,10,1,28.1,1,6:45 AM,7:00 PM,
D1027,C040,27,19.1,190,1014,0,84,75,30.5,6,1,33.1,1,6:45 AM,6:59 PM,
D1028,C040,27,15.1,170,1015,0,89,50,31.4,10,1,37.1,1,6:45 AM,6:58 PM,Partly Cloudy
D1029,C040,27,6.8,290,1014,3.6,94,50,30.3,10,1,18,1,6:45 AM,6:58 PM,
D1030,C040,28,15.1,290,1012,0,89,50,32.3,10,1,26.3,1,6:45 AM,6:57 PM,
D1031,C040,26,11.2,250,1011,0,94,75,28.4,10,6,9.7,1,6:45 AM,6:56 PM,
D1032,C040,27,6.8,260,1013,0,84,50,30,10,1,18,1,6:45 AM,6:56 PM,
D1033,C040,27,3.6,213,1012,0,89,75,30.2,10,1,8.6,1,6:45 AM,6:55 PM,
D1034,C040,28,11.2,220,1012,0.1,89,75,33,8,1,19.1,1,6:45 AM,6:55 PM,
D1035,C040,26,6.8,90,1011,3.78,94,75,28.8,10,1,27.2,1,6:44 AM,6:54 PM,Partly Cloudy
D1036,C040,27,6.8,250,1012,0,89,50,30.3,10,1,20.3,1,6:44 AM,6:53 PM,
D1037,C040,26,3.6,10,1011,0.3,94,75,28.5,10,1,21.1,1,6:44 AM,6:53 PM,
D1038,C040,27,11.2,270,1014,2.06,89,75,30.4,10,1,27.3,1,6:44 AM,6:52 PM,
D1039,C040,27.2,18.7,308,1013,0.93,80,53,30.6,9,1,31.6,1,6:44 AM,6:52 PM,Light Precipitation
D1040,C040,25,3.6,351,1012,3.61,89,75,27.9,7,1,18.2,1,6:44 AM,6:51 PM,
D1041,C041,24,3.6,10,1013,1.8,100,75,26.3,5,1,20.9,1,5:46 AM,6:01 PM,Mist or Fog
D1042,C041,26,3.6,80,1014,0.1,94,25,29.1,10,1,20.5,1,5:46 AM,6:01 PM,
D1043,C041,28,6.8,50,1012,0,84,25,32.5,10,1,18.7,1,5:46 AM,6:01 PM,
D1044,C041,25,3.6,10,1012,0,94,25,27.1,10,1,18,1,5:46 AM,6:00 PM,
D1045,C041,28,11.2,40,1012,0.2,84,50,33.5,10,1,20.5,1,5:46 AM,6:00 PM,
D1046,C041,28,11.2,40,1009,0,79,25,32.1,10,1,20.5,1,5:46 AM,5:59 PM,
D1047,C041,28,6.8,60,1011,0,74,25,31.9,10,1,27,1,5:45 AM,5:59 PM,
D1048,C041,28,6.8,50,1012,0,79,25,31.5,10,1,23,1,5:45 AM,5:58 PM,
D1049,C041,28,11.2,100,1012,0,84,50,32.2,10,1,23,1,5:45 AM,5:58 PM,
D1050,C041,25,6.8,220,1011,0,94,25,27,10,1,22.7,1,5:45 AM,5:57 PM,
D1051,C041,29,11.2,30,1009,0,70,25,34.7,10,1,19.8,1,5:45 AM,5:57 PM,
D1052,C041,29,11.2,30,1009,0,79,25,34,10,1,24.5,1,5:45 AM,5:56 PM,Partly Cloudy
D1053,C041,30,11.2,70,1010,0,66,25,35.8,10,1,24.8,1,5:44 AM,5:56 PM,
D1054,C041,29,11.2,70,1010,0,70,0,33.8,10,1,18.7,1,5:44 AM,5:55 PM,
D1055,C041,29,15.1,70,1009,0,79,25,33.8,10,1,23.8,1,5:44 AM,5:55 PM,
D1056,C041,30,11.2,10,1009,0,70,50,35.5,10,1,19.8,1,5:44 AM,5:54 PM,
D1057,C041,33,11.2,90,1014,0,59,75,37.3,10,8,16.9,1,5:44 AM,5:53 PM,
D1058,C041,27,3.6,10,1010,0,84,25,29.3,10,1,23.8,1,5:44 AM,5:53 PM,
D1059,C041,29,6.8,340,1010,0,70,25,33,10,1,23.8,1,5:43 AM,5:53 PM,
D1060,C041,32,22,40,1009,0,59,25,41.5,10,1,21.6,1,5:43 AM,5:52 PM,
D1061,C041,30,6.8,50,1010,0,70,25,35.6,10,1,21,1,5:43 AM,5:52 PM,
D1062,C041,30,11.2,20,1009,0,75,25,36.6,10,1,22.4,1,5:43 AM,5:51 PM,
D1063,C041,30,3.6,52,1009,0,75,25,36.2,10,1,20.7,1,5:43 AM,5:51 PM,
D1064,C041,27,3.6,10,1008,0,89,25,29.5,10,1,18.5,1,5:43 AM,5:50 PM,
D1065,C041,26,6.8,30,1008,0,94,50,28.2,10,1,14.1,1,5:42 AM,5:49 PM,
D1066,C041,29,6.8,80,1008,0,75,25,34.4,10,1,17.4,1,5:42 AM,5:49 PM,
D1067,C042,21,6.1,130,1017,0,88,75,21,10,1,10.8,1,5:37 AM,6:02 PM,
D1068,C042,25,3.6,317,1018,0.8,74,25,28.2,10,1,7.6,1,5:37 AM,6:02 PM,
D1069,C042,29,6.1,110,1015,1.5,55,25,36.2,10,5,10.1,2,5:37 AM,6:02 PM,
D1070,C042,27,6.8,250,1015,0,58,25,29.1,10,7,7.2,1,5:37 AM,6:01 PM,
D1071,C042,22,25.9,360,1018,1.2,88,75,24.6,10,4,15.5,1,5:37 AM,6:00 PM,
D1072,C042,28,11.2,50,1017,0,48,50,29.9,10,7,8.6,1,5:37 AM,6:00 PM,
D1073,C042,27,9,240,1015,0.3,58,50,29.5,10,5,13.3,1,5:38 AM,5:59 PM,
D1074,C042,28,15.1,70,1017,0.5,48,37,31.6,10,5,4.7,1,5:38 AM,5:58 PM,
D1075,C042,29,6.8,40,1018,0.4,52,37,34.5,10,5,7.2,1,5:38 AM,5:58 PM,Partly Cloudy
D1076,C042,30,15.1,60,1018,0,46,37,33.8,10,6,10.4,1,5:38 AM,5:57 PM,
D1077,C042,30,25.9,70,1017,0,40,25,33.2,10,7,9.7,1,5:38 AM,5:56 PM,
D1078,C042,26.8,10.8,50,1010,0,58,47,28,10,7,12.6,1,5:38 AM,5:56 PM,
D1079,C042,30,9,70,1017,0,40,25,30.8,10,7,11.9,1,5:38 AM,5:55 PM,
D1080,C042,31,9,90,1017,0,43,37,33.3,10,7,11.2,1,5:38 AM,5:54 PM,
D1081,C042,29,15.1,40,1018,0,48,37,32.3,10,6,9,1,5:38 AM,5:53 PM,
D1082,C042,29,15.1,50,1017,0,52,50,34.5,10,6,4.3,1,5:38 AM,5:53 PM,
D1083,C042,24,3.6,28,1021,0,78,50,26.1,10,6,7.6,1,5:38 AM,5:51 PM,
D1084,C042,31,15.1,30,1017,0.1,38,37,35.7,10,6,3.6,1,5:38 AM,5:51 PM,
D1085,C042,31,11.2,90,1017,0,36,37,31.6,10,7,11.5,1,5:38 AM,5:50 PM,
D1086,C042,31,11.2,30,1018,0,38,37,33.1,10,7,13.7,1,5:38 AM,5:50 PM,
D1087,C042,30,11.2,40,1017,0.09,46,37,33.3,10,6,3.1,1,5:38 AM,5:49 PM,
D1088,C042,31,15.1,50,1018,0,29,25,30.3,10,7,13.2,1,5:38 AM,5:48 PM,
D1089,C042,31,13,60,1016,0,38,37,35.1,10,7,6.6,1,5:38 AM,5:48 PM,
D1090,C042,29,9,280,1015,0.6,52,37,31.3,10,6,6.2,1,5:38 AM,5:47 PM,
D1091,C042,27,15.1,350,1017,0.46,58,37,29.7,10,5,5.9,1,5:38 AM,5:46 PM,
D1092,C042,31,24.1,60,1017,0,43,37,35.4,10,7,7,1,5:38 AM,5:45 PM,Partly Cloudy
D1093,C043,20,11.2,200,1005,0.1,88,75,20,10,5,7.2,1,5:58 AM,7:31 PM,Rain Showers
D1094,C043,16,6.1,350,1004,0.6,100,0,16,10,1,8.6,1,5:59 AM,7:29 PM,
D1095,C043,15,6.8,260,1009,0.8,94,0,15.7,10,1,5,2,5:59 AM,7:29 PM,
D1096,C043,13,9,10,1017,0,94,0,13,10,1,9.4,1,6:00 AM,7:27 PM,
D1097,C043,15,3.6,196,1019,0,88,0,15.6,10,1,7.2,2,6:02 AM,7:25 PM,
D1098,C043,16,4,10,1021,0,94,0,16,10,1,4.3,1,6:03 AM,7:23 PM,
D1099,C043,16,13,340,1023,0,77,0,16,10,1,10.4,1,6:04 AM,7:21 PM,
D1100,C043,17,13,10,1025,0,63,0,17,10,1,22.3,1,6:06 AM,7:19 PM,
D1101,C043,15,6.8,10,1024,0,82,0,15.2,10,1,10.1,1,6:07 AM,7:17 PM,
D1102,C043,14,6.1,350,1023,0,82,0,14.1,10,1,10.4,1,6:08 AM,7:15 PM,
D1103,C043,15,3.6,29,1023,0,77,0,15.2,10,1,10.4,1,6:10 AM,7:13 PM,
D1104,C043,15,3.6,36,1021,0,77,0,15.1,10,1,11.5,1,6:11 AM,7:11 PM,
D1105,C043,16,6.8,350,1020,0,82,0,16,10,1,6.8,2,6:12 AM,7:09 PM,
D1106,C043,16,6.1,10,1018,0,82,0,16,10,1,5.8,2,6:14 AM,7:07 PM,
D1107,C043,16,3.6,10,1014,0,88,0,16,10,1,6.1,2,6:15 AM,7:05 PM,
D1108,C043,17,3.6,126,1014,0,72,0,17,10,1,9,3,6:16 AM,7:03 PM,
D1109,C043,21,24.1,360,1016,0,83,75,21,10,6,16.6,1,6:19 AM,6:59 PM,Rain Showers
D1110,C043,18,6.8,310,1019,0,94,0,18,10,1,2.9,1,6:19 AM,6:59 PM,
D1111,C043,19,6.1,80,1020,0,60,0,19,10,1,7.9,1,6:20 AM,6:57 PM,
D1112,C043,17,6.1,70,1020,0,88,0,17,10,1,8.3,1,6:22 AM,6:55 PM,
D1113,C043,18,6.8,120,1019,0,88,0,18,10,1,10.2,1,6:23 AM,6:53 PM,
D1114,C043,23,19.1,170,1012,0,61,75,24.7,10,1,17.4,1,6:24 AM,6:50 PM,Partly Cloudy
D1115,C043,15,3.6,310,1017,0,94,0,15.3,10,1,9.5,1,6:26 AM,6:48 PM,
D1116,C043,17,9,100,1015,0,72,0,17,10,1,11.2,2,6:27 AM,6:46 PM,
D1117,C043,18,6.1,110,1009,0,83,0,18,10,1,17.6,2,6:28 AM,6:44 PM,
D1118,C043,20,9,140,1009,0,73,75,20,10,1,17.2,2,6:30 AM,6:42 PM,
D1119,C044,34,6.8,250,1004,0,50,50,33.4,5,9,13.3,2,5:58 AM,6:46 PM,Mist or Fog
D1120,C044,29,11.2,260,1007,0,66,25,29.6,3.5,8,14,1,5:58 AM,6:45 PM,
D1121,C044,29,3.6,211,1007,0,70,25,30.4,3.5,1,11.5,3,5:58 AM,6:45 PM,Mist or Fog
D1122,C044,29,6.8,270,1006,0,79,0,30.3,3.2,1,13,2,5:59 AM,6:44 PM,Mist or Fog
D1123,C044,31.3,12.6,274,1004,0,38,6,31.5,10,1,19.8,2,5:59 AM,6:43 PM,
D1124,C044,28,6.8,250,1004,0,84,0,27.2,3.5,1,18.4,1,6:00 AM,6:42 PM,Mist or Fog
D1125,C044,28,6.1,260,1003,0,79,0,27.8,3.5,1,14.4,1,6:00 AM,6:41 PM,Mist or Fog
D1126,C044,28,11.2,50,1005,0,84,0,29.3,3.2,1,2.9,5,6:01 AM,6:40 PM,
D1127,C044,29,3.6,10,1005,0,75,75,31.3,3,1,9,4,6:01 AM,6:38 PM,Mist or Fog
D1128,C044,28,3.6,10,1006,0,74,75,29.1,3.2,1,3.2,6,6:01 AM,6:37 PM,Mist or Fog
D1129,C044,27,9,90,1005,0,79,75,28.4,2.5,1,11.5,4,6:02 AM,6:36 PM,Mist or Fog
D1130,C044,25,11.2,50,1005,0.1,94,100,26.6,1.6,1,20.9,3,6:02 AM,6:35 PM,
D1131,C044,24,11.2,40,1002,0.1,100,100,26,2.1,1,10.4,2,6:03 AM,6:34 PM,Thunderstorms
D1132,C044,25,9,50,1002,0,94,75,27.8,2.5,1,12.6,3,6:03 AM,6:33 PM,Mist or Fog
D1133,C044,26,4,110,1002,0,94,50,28.4,3,1,7.9,4,6:04 AM,6:31 PM,
D1134,C044,28,6.1,110,1003,0,89,50,31.4,3,1,9.4,3,6:04 AM,6:30 PM,
D1135,C044,33,6.8,130,1003,0,67,50,37.2,3.5,1,10.1,4,6:05 AM,6:28 PM,
D1136,C044,30,6.1,190,1004,0,84,50,34.6,3,1,13,3,6:05 AM,6:28 PM,Mist or Fog
D1137,C044,28,6.8,40,1005,0,94,50,31.6,3,1,14.4,5,6:06 AM,6:27 PM,Mist or Fog
D1138,C044,26,11.2,60,1004,0,100,50,28.2,2.5,1,16.9,4,6:06 AM,6:25 PM,Mist or Fog
D1139,C044,25,9,100,1004,0,89,75,27,2.5,1,11.6,3,6:07 AM,6:24 PM,
D1140,C044,28,11.2,110,1006,0,89,50,31.2,3.2,1,11.9,4,6:07 AM,6:23 PM,
D1141,C044,30.4,4,199,1006,0,59,29,33.6,10,1,5.6,4,6:08 AM,6:22 PM,
D1142,C044,28,6.1,90,1007,0,84,50,30.1,3.2,1,10.5,4,6:08 AM,6:21 PM,
D1143,C044,28,6.1,260,1006,0,84,50,30.2,3,1,3.1,5,6:09 AM,6:19 PM,Mist or Fog
D1144,C044,27,9,90,1006,0,100,50,28.4,2.2,1,13.8,6,6:09 AM,6:18 PM,
D1145,C045,31,25.9,40,1007,0,63,25,33.2,8,8,24.8,4,5:55 AM,5:53 PM,
D1146,C045,30,3.6,108,1012,0,62,25,34.1,5,7,7.9,5,5:54 AM,5:53 PM,
D1147,C045,24,6.1,220,1012,0,94,25,25.7,4,7,4.3,6,5:54 AM,5:53 PM,
D1148,C045,24,6.1,210,1011,0,94,25,25.6,5,7,9,6,5:54 AM,5:53 PM,
D1149,C045,24,6.8,220,1011,0,94,25,25.7,5,7,7.9,6,5:53 AM,5:53 PM,
D1150,C045,25,13,180,1011,0,69,50,26.7,7,7,7.2,6,5:53 AM,5:52 PM,
D1151,C045,24,11.2,150,1009,0,69,25,25.6,6,7,5.4,5,5:52 AM,5:52 PM,
D1152,C045,22,6.8,180,1011,0,83,25,24.6,8,6,11.2,6,5:52 AM,5:52 PM,
D1153,C045,24,6.8,190,1011,0,89,25,25.6,4,7,5.4,6,5:51 AM,5:52 PM,Mist or Fog
D1154,C045,24,3.6,129,1012,0,78,25,25.6,5,7,2.5,6,5:51 AM,5:52 PM,
D1155,C045,26,3.6,114,1011,0,100,25,27.7,10,7,9.7,6,5:50 AM,5:52 PM,Mist or Fog
D1156,C045,26,4,250,1011,0.1,94,25,28,4.5,1,9.7,6,5:50 AM,5:51 PM,Mist or Fog
D1157,C045,24,11.2,200,1012,0,94,25,25.7,5,1,7.6,6,5:49 AM,5:51 PM,Mist or Fog
D1158,C045,25,6.8,190,1011,0,74,25,26.6,7,1,12.6,6,5:49 AM,5:51 PM,
D1159,C045,23,6.1,220,1012,0,89,25,25,5,7,9.7,6,5:48 AM,5:51 PM,
D1160,C045,24,6.1,180,1012,0,83,50,25.7,6,1,6.8,6,5:48 AM,5:51 PM,
D1161,C045,28,3.6,37,1013,0,79,25,29.4,5,1,8.3,6,5:47 AM,5:50 PM,
D1162,C045,25,3.6,160,1012,0,94,25,26.5,6,1,1.4,6,5:47 AM,5:50 PM,
D1163,C045,25,3.6,103,1012,0,83,25,26.6,7,1,9,6,5:46 AM,5:50 PM,
D1164,C045,26,11.2,190,1011,0,84,25,27.7,5,1,8.3,6,5:46 AM,5:50 PM,
D1165,C045,26,6.1,240,1011,0,84,25,27.8,7,1,4.4,6,5:45 AM,5:50 PM,
D1166,C045,27,6.8,260,1010,0,84,50,28.8,4,1,2.4,6,5:45 AM,5:50 PM,
D1167,C045,26,9,180,1011,0,79,25,27.8,7,1,3.9,6,5:44 AM,5:49 PM,
D1168,C045,27,6.1,180,1011,0,84,50,29.2,6,1,10,6,5:44 AM,5:49 PM,
D1169,C045,25,9,200,1011,0,94,25,26.5,5,1,7.2,6,5:43 AM,5:49 PM,Mist or Fog
D1170,C045,24,3.6,41,1011,0.03,78,25,25.6,6,1,5.3,6,5:43 AM,5:49 PM,
D1171,C046,33,15.1,140,1008,0,15,25,30.9,10,8,13.7,2,5:34 AM,6:37 PM,
D1172,C046,22,19.1,290,1009,0,57,50,22.9,10,1,13.7,1,5:35 AM,6:35 PM,
D1173,C046,23,19.1,240,1015,0,47,50,24,8,1,10.1,1,5:35 AM,6:35 PM,
D1174,C046,25,6.8,180,1016,0,36,0,24.8,10,1,5,4,5:36 AM,6:34 PM,
D1175,C046,26,6.8,360,1016,0,32,0,25.1,10,1,1.1,4,5:37 AM,6:33 PM,
D1176,C046,29,11.2,140,1016,0,18,50,27.3,10,1,16.6,2,5:37 AM,6:31 PM,
D1177,C046,27,6.8,120,1016,0,25,50,25.2,10,1,5.8,2,5:38 AM,6:30 PM,
D1178,C046,29,3.6,10,1016,0,18,25,26.9,10,1,5.8,2,5:39 AM,6:28 PM,Partly Cloudy
D1179,C046,28,11.2,360,1016,0,23,25,26,10,1,7.9,3,5:40 AM,6:27 PM,
D1180,C046,28,11.2,360,1015,0,25,0,26,10,1,4.3,3,5:40 AM,6:25 PM,
D1181,C046,27,6.8,350,1013,0,21,50,25.2,10,1,6.5,2,5:41 AM,6:24 PM,
D1182,C046,26,15.1,310,1012,0,21,0,24.8,10,1,2.2,2,5:42 AM,6:23 PM,
D1183,C046,29,22,300,1010,0,12,0,26.9,10,1,25.2,1,5:43 AM,6:21 PM,
D1184,C046,21,19.1,300,1011,0,49,0,21,6,1,11.9,1,5:43 AM,6:20 PM,Clear and Sunny
D1185,C046,25,3.6,10,1013,0,32,0,24.8,10,1,2.9,2,5:44 AM,6:18 PM,
D1186,C046,24,3.6,10,1014,0,27,0,23.2,10,1,10.1,2,5:45 AM,6:17 PM,
D1187,C046,33,15.1,140,1011,0,11,25,30.9,10,8,13.7,2,5:46 AM,6:14 PM,
D1188,C046,21,15.1,280,1013,0,46,0,21,8,1,7.2,2,5:46 AM,6:14 PM,
D1189,C046,20,15.1,290,1015,0,43,0,20,10,1,0.7,3,5:47 AM,6:12 PM,
D1190,C046,23,6.8,290,1015,0,29,0,23.9,10,1,1.4,2,5:48 AM,6:11 PM,
D1191,C046,25,6.8,90,1014,0,28,0,25,10,1,16.6,2,5:49 AM,6:10 PM,
D1192,C046,20,11.2,290,1016,0,49,0,20,10,1,5.8,2,5:49 AM,6:08 PM,
D1193,C046,20,6.8,320,1020,0,46,0,20,10,1,6.6,3,5:50 AM,6:07 PM,Clear and Sunny
D1194,C046,22,3.6,10,1020,0,38,0,23.5,10,1,7.4,2,5:51 AM,6:05 PM,
D1195,C046,22,6.8,10,1021,0,35,0,23.3,10,1,7.9,2,5:52 AM,6:04 PM,
D1196,C046,21,6.8,360,1022,0,28,0,21,10,1,7.5,2,5:52 AM,6:02 PM,
D1197,C047,14,22,280,1012,0,88,75,12.6,10,4,20.9,1,6:28 AM,8:22 PM,
D1198,C047,11,20.2,270,1010,0,94,75,9.4,10,1,22.3,1,6:30 AM,8:20 PM,
D1199,C047,13,6.1,210,1008,0,82,75,12.8,10,1,10.4,1,6:30 AM,8:20 PM,
D1200,C047,15,3.6,85,1006,0,94,75,15.4,10,1,8.6,1,6:32 AM,8:17 PM,Light Precipitation
D1201,C047,13,11.2,50,1017,0,100,75,12.7,5,1,15.1,1,6:34 AM,8:15 PM,
D1202,C047,13,9,200,1025,0,100,25,12.3,10,1,20.5,1,6:35 AM,8:13 PM,
D1203,C047,10,3.6,222,1025,0,100,25,10,10,1,9,1,6:37 AM,8:10 PM,Partly Cloudy
D1204,C047,14,6.8,80,1020,0,94,25,14.1,10,1,12.2,2,6:39 AM,8:08 PM,
D1205,C047,14,9,360,1016,0,94,50,14.1,10,1,12.2,2,6:41 AM,8:06 PM,
D1206,C047,17,6.8,100,1018,0,88,50,17,10,1,19.8,1,6:42 AM,8:03 PM,
D1207,C047,16,11.2,40,1017,0,94,50,16,4.5,1,2.2,2,6:44 AM,8:01 PM,
D1208,C047,21,3.6,237,1016,0,78,50,21,10,1,18.7,3,6:46 AM,7:58 PM,
D1209,C047,15,6.8,310,1016,1,100,25,15.2,10,1,13,1,6:48 AM,7:56 PM,
D1210,C047,19,20.2,220,1010,1.1,88,75,19,10,1,16.6,1,6:49 AM,7:54 PM,
D1211,C047,13,22,30,1014,0,100,75,11.8,5,1,17.6,1,6:51 AM,7:51 PM,Light Precipitation
D1212,C047,7,11.2,310,1022,0,93,0,6.9,10,1,4.7,1,6:53 AM,7:49 PM,
D1213,C047,17,11.2,260,1018,0,63,75,17,10,5,4.3,1,6:56 AM,7:44 PM,
D1214,C047,12,6.8,290,1017,3.4,94,75,12.1,10,1,6.5,1,6:56 AM,7:44 PM,
D1215,C047,11,16.9,350,1016,0.2,94,75,8.9,10,1,23.4,1,6:58 AM,7:42 PM,
D1216,C047,15,19.1,60,1016,2.4,88,75,13.7,10,1,27.4,1,7:00 AM,7:39 PM,
D1217,C047,14,4,330,1002,2.44,100,75,13.6,2,1,12.4,1,7:02 AM,7:37 PM,Light Precipitation
D1218,C047,11,19.1,240,1002,0,82,75,8.4,10,1,33.7,1,7:03 AM,7:34 PM,Light Precipitation
D1219,C047,17,33.1,210,990,0.06,83,75,17,10,1,31.6,1,7:05 AM,7:32 PM,
D1220,C047,10,13,220,991,0,87,25,7.8,10,1,30.8,1,7:07 AM,7:30 PM,
D1221,C047,11,16.9,270,996,0,82,50,9.3,10,1,26.6,1,7:09 AM,7:27 PM,
D1222,C047,7,16.9,280,1011,0,87,0,5,10,1,21.2,1,7:10 AM,7:25 PM,
D1223,C048,21,3.6,238,1002,0.9,88,50,21,4,5,38.9,1,6:32 AM,7:49 PM,Moderate to Heavy Rain
D1224,C048,17,9,50,1006,0,88,50,17,10,1,7.6,1,6:33 AM,7:48 PM,
D1225,C048,20,9,150,1011,0,73,25,20,10,1,10.1,1,6:33 AM,7:48 PM,Partly Cloudy
D1226,C048,20,6.8,140,1018,0,64,0,20,10,1,15.8,2,6:34 AM,7:46 PM,
D1227,C048,20,3.6,19,1020,0,83,0,20,10,1,4,2,6:35 AM,7:45 PM,
